day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2009-03-15,123,1.000,6150.00000000,50.00000000,26565,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-16,121,1.000,6050.00000000,50.00000000,31643,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,5511,5511,5511,5511,5511,5511,5511,5511,48,48,48,48,48,48,1,1,1,1,1,1,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,2400.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-17,114,1.000,5700.00000000,50.00000000,24619,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-18,114,1.000,5700.00000000,50.00000000,26301,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,844,388,388,1299,844,388,388,1299,14,7,3,3,11,14,2,1,1,1,1,2,700.00000000,350.00000000,150.00000000,150.00000000,550.00000000,700.00000000,700.00000000,350.00000000,150.00000000,150.00000000,550.00000000,700.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-19,122,1.000,6100.00000000,50.00000000,26326,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-20,118,1.000,5900.00000000,50.00000000,26888,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,1410,1410,1410,1410,1410,1410,1410,1410,12,12,12,12,12,12,1,1,1,1,1,1,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,600.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-21,50,1.000,2500.00000000,50.00000000,10792,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-22,119,1.000,5950.00000000,50.00000000,27030,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,671,614,614,728,671,614,614,728,11,6,5,5,6,11,2,1,1,1,1,2,550.00000000,275.00000000,250.00000000,250.00000000,300.00000000,550.00000000,550.00000000,275.00000000,250.00000000,250.00000000,300.00000000,550.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-23,130,1.000,6500.00000000,50.00000000,28070,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-24,105,1.000,5250.00000000,50.00000000,22678,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-25,117,1.000,5850.00000000,50.00000000,25247,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-26,117,1.000,5850.00000000,50.00000000,28502,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3235,3235,3235,3235,3235,3235,3235,3235,28,28,28,28,28,28,1,1,1,1,1,1,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,1400.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-27,106,1.000,5300.00000000,50.00000000,22891,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-28,119,1.000,5950.00000000,50.00000000,28112,216,216,0,864,0,0,0,3,0,3,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,805,159,388,1867,805,159,388,1867,20,7,1,3,16,20,3,1,1,1,1,3,1000.00000000,333.33333333,50.00000000,150.00000000,800.00000000,1000.00000000,1000.00000000,333.33333333,50.00000000,150.00000000,800.00000000,1000.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-29,116,1.000,5800.00000000,50.00000000,25052,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-30,120,1.000,6000.00000000,50.00000000,25902,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,110,1.000,5500.00000000,50.00000000,27447,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3693,3693,3693,3693,3693,3693,3693,3693,32,32,32,32,32,32,1,1,1,1,1,1,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,1600.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-01,114,1.000,5700.00000000,50.00000000,24606,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-02,115,1.000,5750.00000000,50.00000000,24829,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-03,116,1.000,5800.00000000,50.00000000,25048,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-04,113,1.000,5650.00000000,50.00000000,24381,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-05,130,1.000,6500.00000000,50.00000000,30102,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,1012,271,271,1753,1012,271,271,1753,17,9,2,2,15,17,2,1,1,1,1,2,850.00000000,425.00000000,100.00000000,100.00000000,750.00000000,850.00000000,850.00000000,425.00000000,100.00000000,100.00000000,750.00000000,850.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-06,109,1.000,5450.00000000,50.00000000,23542,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-07,100,1.000,5000.00000000,50.00000000,21599,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-08,105,1.000,5250.00000000,50.00000000,22680,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-09,99,1.000,4950.00000000,50.00000000,21358,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-10,108,1.000,5400.00000000,50.00000000,23321,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-11,120,1.000,6000.00000000,50.00000000,26801,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,887,887,887,887,887,887,887,887,7,7,7,7,7,7,1,1,1,1,1,1,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,350.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-12,118,1.000,5900.00000000,50.00000000,26516,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,271,271,271,271,271,271,271,271,2,2,2,2,2,8,1,1,1,1,1,2,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,950.00000000,300.00000000,300.00000000,300.00000000,300.00000000,300.00000000,950.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-13,115,1.000,5750.00000000,50.00000000,25066,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,234,234,234,234,234,234,234,234,1,1,1,1,1,1,2,2,2,2,2,2,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-14,124,1.000,6200.00000000,50.00000000,26777,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-15,113,1.000,5650.00000000,50.00000000,24380,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-16,123,1.000,6150.00000000,50.00000000,26554,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-17,112,1.000,5600.00000000,50.00000000,24177,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-18,126,1.000,6300.00000000,50.00000000,27977,216,216,0,864,0,0,0,4,0,4,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,192,159,159,224,192,159,159,224,1,1,1,1,1,4,2,1,1,1,1,5,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,182.51000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,182.51000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-19,119,1.000,5950.00000000,50.00000000,26656,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,954,954,954,954,954,954,954,954,8,8,8,8,8,8,1,1,1,1,1,1,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,400.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-20,119,1.000,5950.00000000,50.00000000,38917,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,5220,5220,5220,5220,5220,5220,5220,5220,45,45,45,45,45,115,1,1,1,1,1,2,2250.00000000,2250.00000000,2250.00000000,2250.00000000,2250.00000000,5750.00000000,2250.00000000,2250.00000000,2250.00000000,2250.00000000,2250.00000000,5750.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-21,123,1.000,6150.00000000,50.00000000,26782,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,234,234,234,234,234,234,234,234,1,1,1,1,1,1,2,2,2,2,2,2,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-22,121,1.000,6050.00000000,50.00000000,26132,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-23,75,1.000,3750.00000000,50.00000000,16174,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-24,115,1.000,5750.00000000,50.00000000,24830,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-25,118,1.000,5900.00000000,50.00000000,25473,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-26,112,1.000,5600.00000000,50.00000000,25990,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,901,273,273,1529,901,273,273,1529,15,8,2,2,13,15,2,1,1,1,1,2,750.00000000,375.00000000,100.00000000,100.00000000,650.00000000,750.00000000,750.00000000,375.00000000,100.00000000,100.00000000,650.00000000,750.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-27,104,1.000,5200.00000000,50.00000000,22451,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-28,117,1.000,5850.00000000,50.00000000,25231,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-29,128,1.000,6400.00000000,50.00000000,29964,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,2318,2318,2318,2318,2318,2318,2318,2318,20,20,20,20,20,20,1,1,1,1,1,1,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,1000.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-30,131,1.000,6550.00000000,50.00000000,28288,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-01,121,1.000,6050.00000000,50.00000000,26123,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-02,126,1.000,6300.00000000,50.00000000,29153,216,216,0,864,0,0,0,2,0,2,0E-8,0E-8,0E-8,0E-8,0E-8,0.03000000,233,233,233,233,233,233,233,233,1,1,1,1,1,15,2,2,2,2,2,4,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,749.94000000,49.97000000,49.97000000,49.97000000,49.97000000,49.97000000,749.91000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-03,106,1.000,5300.00000000,50.00000000,23710,216,216,0,864,0,0,0,3,0,3,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,233,233,233,233,233,233,233,233,1,1,1,1,1,4,2,2,1,1,2,5,50.00000000,30.00000000,25.00000000,25.00000000,35.00000000,110.00000000,50.00000000,30.00000000,25.00000000,25.00000000,35.00000000,110.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-04,128,1.000,6400.00000000,50.00000000,31098,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3469,3469,3469,3469,3469,3469,3469,3469,30,30,30,30,30,30,1,1,1,1,1,1,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,1500.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-05,135,1.000,6750.00000000,50.00000000,30332,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,1187,1187,1187,1187,1187,1187,1187,1187,10,10,10,10,10,10,1,1,1,1,1,1,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-06,135,1.000,6750.00000000,50.00000000,29157,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-07,122,1.000,6100.00000000,50.00000000,26352,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-08,107,1.000,5350.00000000,50.00000000,23101,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-09,78,1.000,3900.00000000,50.00000000,16809,215,215,0,860,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-10,85,1.000,4250.00000000,50.00000000,18343,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-11,120,1.000,6000.00000000,50.00000000,26263,216,216,0,864,0,0,0,1,0,1,0.10000000,0.10000000,0.10000000,0.10000000,0.10000000,0.10000000,350,350,350,350,350,350,350,350,2,2,2,2,2,2,2,2,2,2,2,2,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000,99.90000000,99.90000000,99.90000000,99.90000000,99.90000000,99.90000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-12,130,1.000,6500.00000000,50.00000000,28070,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-13,111,1.000,5550.00000000,50.00000000,25060,216,216,0,864,0,0,0,5,0,5,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,234,225,225,234,234,225,225,234,1,1,1,1,1,5,2,2,1,1,2,7,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,150.01000000,50.00000000,50.00000000,50.00000000,50.00000000,50.00000000,150.01000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-14,139,1.000,6950.00000000,50.00000000,30728,216,216,0,864,0,0,0,3,0,3,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,239,200,200,272,239,200,200,272,2,1,1,1,1,4,1,1,1,1,1,4,99.99000000,49.99500000,49.99000000,49.99000000,50.00000000,199.99000000,99.99000000,49.99500000,49.99000000,49.99000000,50.00000000,199.99000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-15,136,1.000,6800.00000000,50.00000000,30549,216,216,0,864,0,0,0,1,0,1,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,1182,1182,1182,1182,1182,1182,1182,1182,10,10,10,10,10,10,1,1,1,1,1,1,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,500.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-16,119,1.000,5950.00000000,50.00000000,25699,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-17,127,1.000,6350.00000000,50.00000000,27427,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-18,118,1.000,5900.00000000,50.00000000,25478,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-19,86,1.000,4300.00000000,50.00000000,18567,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-20,120,1.000,6000.00000000,50.00000000,25887,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-21,82,1.000,4100.00000000,50.00000000,17710,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-22,61,1.000,3050.00000000,50.00000000,13174,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-23,32,1.000,1600.00000000,50.00000000,6909,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-24,100,1.000,5000.00000000,50.00000000,21591,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-25,109,1.000,5450.00000000,50.00000000,23539,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-26,125,1.000,6250.00000000,50.00000000,26987,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-27,119,1.000,5950.00000000,50.00000000,25673,216,216,0,864,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
